2D GRID SCAN RESULTS
a_exo_test = -2.5,  b_exo_test = 1.0
Metric: sigma8_exo(z) / sigma8_LCDM(z)
Value > 1.0 means growth enhancement at that redshift

   z_c   sigma_z  z=6.5  z=7.5  z=8.5  z=9.5  z=10.5  z=11.5  z=12.5  z=13.5  z=14.5  z=15.5  z=16.5  z=17.5  z=18.5  z=20.0
   6.4      10.2  0.9993  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   6.4      10.4  0.9993  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   6.4      10.6  0.9993  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999
   6.4      10.8  0.9993  0.9994  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      11.0  0.9993  0.9994  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      11.2  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      11.4  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      11.6  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      11.8  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      12.0  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      12.2  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      12.4  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      12.6  0.9991  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      12.8  0.9991  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      13.0  0.9991  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      13.2  0.9991  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      13.4  0.9991  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      13.6  0.9991  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      13.8  0.9991  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      14.0  0.9991  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      14.2  0.9991  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      14.4  0.9991  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      14.6  0.9991  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      14.8  0.9990  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      15.0  0.9990  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      15.2  0.9990  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      15.4  0.9990  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      15.6  0.9990  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      15.8  0.9990  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      16.0  0.9990  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      16.2  0.9990  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      16.4  0.9990  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      16.6  0.9990  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.4      16.8  0.9990  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6       3.0  1.0016  1.0008  1.0004  1.0002  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
   6.6       3.2  1.0015  1.0008  1.0004  1.0001  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
   6.6       3.4  1.0014  1.0008  1.0004  1.0001  1.0000  1.0000  0.9999  0.9999  0.9999  1.0000  1.0000  1.0000  1.0000  1.0000
   6.6       3.6  1.0013  1.0007  1.0003  1.0001  1.0000  0.9999  0.9999  0.9999  0.9999  0.9999  1.0000  1.0000  1.0000  1.0000
   6.6       3.8  1.0012  1.0006  1.0003  1.0001  1.0000  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  1.0000  1.0000
   6.6       4.0  1.0011  1.0006  1.0003  1.0001  1.0000  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  1.0000  1.0000
   6.6       4.2  1.0010  1.0005  1.0002  1.0001  1.0000  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  1.0000
   6.6       4.4  1.0009  1.0005  1.0002  1.0000  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999
   6.6       4.6  1.0008  1.0004  1.0002  1.0000  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999
   6.6       4.8  1.0007  1.0003  1.0001  1.0000  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999
   6.6       5.0  1.0006  1.0003  1.0001  1.0000  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999
   6.6       5.2  1.0005  1.0002  1.0000  0.9999  0.9999  0.9999  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999
   6.6       5.4  1.0004  1.0002  1.0000  0.9999  0.9999  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999
   6.6       5.6  1.0004  1.0001  1.0000  0.9999  0.9999  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999
   6.6       5.8  1.0003  1.0001  1.0000  0.9999  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   6.6       6.0  1.0002  1.0000  0.9999  0.9999  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   6.6       6.2  1.0001  1.0000  0.9999  0.9999  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   6.6       6.4  1.0001  1.0000  0.9999  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   6.6       6.6  1.0000  0.9999  0.9999  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6       6.8  1.0000  0.9999  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6       7.0  0.9999  0.9999  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6       7.2  0.9999  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6       7.4  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6       7.6  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6       7.8  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6       8.0  0.9997  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6       8.2  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6       8.4  0.9996  0.9997  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6       8.6  0.9996  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6       8.8  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6       9.0  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6       9.2  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6       9.4  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6       9.6  0.9994  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6       9.8  0.9994  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      10.0  0.9994  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      10.2  0.9994  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      10.4  0.9993  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      10.6  0.9993  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      10.8  0.9993  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      11.0  0.9993  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      11.2  0.9993  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      11.4  0.9993  0.9994  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      11.6  0.9992  0.9994  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      11.8  0.9992  0.9994  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      12.0  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      12.2  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      12.4  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      12.6  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      12.8  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      13.0  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      13.2  0.9991  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      13.4  0.9991  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      13.6  0.9991  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      13.8  0.9991  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      14.0  0.9991  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      14.2  0.9991  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      14.4  0.9991  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      14.6  0.9991  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      14.8  0.9991  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      15.0  0.9991  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      15.2  0.9991  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      15.4  0.9990  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      15.6  0.9990  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      15.8  0.9990  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      16.0  0.9990  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.6      16.2  0.9990  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   6.6      16.4  0.9990  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   6.6      16.6  0.9990  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   6.6      16.8  0.9990  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   6.8       3.0  1.0017  1.0009  1.0005  1.0002  1.0001  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
   6.8       3.2  1.0016  1.0009  1.0004  1.0002  1.0001  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
   6.8       3.4  1.0015  1.0008  1.0004  1.0002  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
   6.8       3.6  1.0014  1.0008  1.0004  1.0002  1.0000  1.0000  0.9999  0.9999  0.9999  0.9999  1.0000  1.0000  1.0000  1.0000
   6.8       3.8  1.0013  1.0007  1.0004  1.0001  1.0000  1.0000  0.9999  0.9999  0.9999  0.9999  0.9999  1.0000  1.0000  1.0000
   6.8       4.0  1.0012  1.0007  1.0003  1.0001  1.0000  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  1.0000  1.0000
   6.8       4.2  1.0011  1.0006  1.0003  1.0001  1.0000  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  1.0000
   6.8       4.4  1.0010  1.0005  1.0002  1.0001  1.0000  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  1.0000
   6.8       4.6  1.0009  1.0005  1.0002  1.0001  1.0000  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999
   6.8       4.8  1.0008  1.0004  1.0002  1.0000  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999
   6.8       5.0  1.0007  1.0004  1.0001  1.0000  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999
   6.8       5.2  1.0006  1.0003  1.0001  1.0000  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999
   6.8       5.4  1.0005  1.0002  1.0001  1.0000  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999
   6.8       5.6  1.0004  1.0002  1.0000  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999
   6.8       5.8  1.0004  1.0001  1.0000  0.9999  0.9999  0.9999  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999
   6.8       6.0  1.0003  1.0001  1.0000  0.9999  0.9999  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999  0.9999
   6.8       6.2  1.0002  1.0001  1.0000  0.9999  0.9999  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   6.8       6.4  1.0002  1.0000  0.9999  0.9999  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   6.8       6.6  1.0001  1.0000  0.9999  0.9999  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   6.8       6.8  1.0000  0.9999  0.9999  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   6.8       7.0  1.0000  0.9999  0.9999  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   6.8       7.2  0.9999  0.9999  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8       7.4  0.9999  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8       7.6  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8       7.8  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8       8.0  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8       8.2  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8       8.4  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8       8.6  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8       8.8  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8       9.0  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8       9.2  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8       9.4  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8       9.6  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8       9.8  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8      10.0  0.9994  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8      10.2  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8      10.4  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8      10.6  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8      10.8  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8      11.0  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8      11.2  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8      11.4  0.9993  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8      11.6  0.9993  0.9995  0.9996  0.9997  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8      11.8  0.9993  0.9995  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8      12.0  0.9992  0.9994  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8      12.2  0.9992  0.9994  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8      12.4  0.9992  0.9994  0.9996  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8      12.6  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8      12.8  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8      13.0  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8      13.2  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8      13.4  0.9992  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8      13.6  0.9991  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8      13.8  0.9991  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8      14.0  0.9991  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8      14.2  0.9991  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8      14.4  0.9991  0.9994  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999
   6.8      14.6  0.9991  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   6.8      14.8  0.9991  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   6.8      15.0  0.9991  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   6.8      15.2  0.9991  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   6.8      15.4  0.9991  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   6.8      15.6  0.9991  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   6.8      15.8  0.9991  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   6.8      16.0  0.9990  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   6.8      16.2  0.9990  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   6.8      16.4  0.9990  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   6.8      16.6  0.9990  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
   6.8      16.8  0.9990  0.9993  0.9995  0.9996  0.9997  0.9997  0.9998  0.9998  0.9998  0.9999  0.9999  0.9999  0.9999  0.9999
